countryCode,bathingWaterIdentifier,groupIdentifier,nameText,specialisedZoneType,geographicalConstraint,lon,lat,bwProfileUrl,quality1990,quality1991,quality1992,quality1993,quality1994,quality1995,quality1996,quality1997,quality1998,quality1999,quality2000,quality2001,quality2002,quality2003,quality2004,quality2005,quality2006,quality2007,quality2008,quality2009,quality2010,quality2011,quality2012,quality2013,quality2014,quality2015,quality2016,quality2017,quality2018,monitoringCalendar2018,management2018,quality2019,monitoringCalendar2019,management2019,quality2020,monitoringCalendar2020,management2020
DK,DKBW1030,,VÆDEBRO,lakeBathingWater,FALSE,9.85142,56.0457,https://pulsproddatasto.blob.core.windows.net/files/v2xbgj1o.pdf,,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Good or Sufficient,Good or Sufficient,Good or Sufficient,Poor,Good or Sufficient,Poor,Excellent,Excellent,Excellent,Poor,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1079,,TOØREN,coastalBathingWater,FALSE,9.78002,54.90444,https://pulsproddatasto.blob.core.windows.net/files/trtrqwjm.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1117,,SØNDERSTRAND SYD,coastalBathingWater,FALSE,9.42325,55.03011,https://pulsproddatasto.blob.core.windows.net/files/xaknhtjb.pdf,,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Good or Sufficient,Good or Sufficient,Good or Sufficient,Poor,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Poor,Good or Sufficient,Poor,Poor,Poor,Sufficient,Good,Excellent,Good,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DK,DKBW102,,"GEDSER SYD, 100 M. FRA MOLEN",coastalBathingWater,FALSE,11.93185,54.57131,https://pulsproddatasto.blob.core.windows.net/files/1ol1xqrp.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1073,,DREJBY STRAND (KERNELAND),coastalBathingWater,FALSE,10.00916,54.86678,https://pulsproddatasto.blob.core.windows.net/files/uw0hkygp.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1096,,"HAVNSØ STRAND, VEST",coastalBathingWater,FALSE,11.33793,55.75487,https://pulsproddatasto.blob.core.windows.net/files/l5ykzha5.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1113,,VEDSTED SØ,lakeBathingWater,FALSE,9.36684,55.19068,https://pulsproddatasto.blob.core.windows.net/files/k3xruw54.pdf,,Good or Sufficient,Not classified,Not classified,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1184,,EGERUP STRAND,coastalBathingWater,FALSE,11.23692,55.27814,https://pulsproddatasto.blob.core.windows.net/files/pdizft01.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1214,,ALRØ DAMPSKIBSBRO,coastalBathingWater,FALSE,10.03958,55.84262,https://pulsproddatasto.blob.core.windows.net/files/j4vzetut.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1217,,KOSTER FÆRGEGÅRD,coastalBathingWater,FALSE,12.17413,54.98628,https://pulsproddatasto.blob.core.windows.net/files/5bvmz5we.pdf,,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1238,,RØDHÆTTE,coastalBathingWater,FALSE,8.32925,55.53927,https://pulsproddatasto.blob.core.windows.net/files/psz53z5a.pdf,,Good or Sufficient,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1266,,SÆLVIGBUGTEN UD FOR CAMPINGPLADS,coastalBathingWater,FALSE,10.59513,55.89167,https://pulsproddatasto.blob.core.windows.net/files/xokam5w3.pdf,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1318,,SKIBELUND,coastalBathingWater,FALSE,9.64127,55.43191,https://pulsproddatasto.blob.core.windows.net/files/a3e2jsv5.pdf,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1331,,NØRREKÅS,coastalBathingWater,FALSE,14.69593,55.10467,https://pulsproddatasto.blob.core.windows.net/files/eygrsy55.pdf,,,,,Good or Sufficient,Good or Sufficient,Good or Sufficient,Poor,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1294,,HOUSTRUP STRAND,coastalBathingWater,FALSE,8.17568,55.76798,https://pulsproddatasto.blob.core.windows.net/files/u0zro4jh.pdf,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1295,,HENNE MØLLEÅ STRAND,coastalBathingWater,FALSE,8.16173,55.71746,https://pulsproddatasto.blob.core.windows.net/files/1b5fflb3.pdf,,,Excellent,Excellent,Excellent,Excellent,Excellent,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Good,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1297,,BLÅVAND STRAND VED HØFDE 1,coastalBathingWater,FALSE,8.11815,55.54651,https://pulsproddatasto.blob.core.windows.net/files/yzmagpmx.pdf,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1298,DKGRP1298,"HVIDBJERG STRAND, VED CAMPINGPLADS",coastalBathingWater,FALSE,8.13282,55.54204,https://pulsproddatasto.blob.core.windows.net/files/aocctn1d.pdf,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1324,,SKRANDERUP,coastalBathingWater,FALSE,8.84041,56.93851,https://pulsproddatasto.blob.core.windows.net/files/wmcys2ym.pdf,,,,Excellent,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Good or Sufficient,Sufficient,Excellent,Good,Good,Good,Good,Good,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1337,,STRANDTANGEN,coastalBathingWater,FALSE,9.05238,56.57779,https://pulsproddatasto.blob.core.windows.net/files/o0mjawpd.pdf,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Good,Good,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1353,,HESSELLUND SØCAMPING,lakeBathingWater,FALSE,9.11576,56.32557,https://pulsproddatasto.blob.core.windows.net/files/mjoo1boz.pdf,,,,,,,,,,,,,,,,,,,,Excellent,Good or Sufficient,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1362,,STAKROGE BADESØ,lakeBathingWater,FALSE,8.85959,55.89294,https://pulsproddatasto.blob.core.windows.net/files/v2nkrity.pdf,,,,,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW138,,ØLSEMAGLE REVLE NORD,coastalBathingWater,FALSE,12.2085,55.49187,https://pulsproddatasto.blob.core.windows.net/files/bwkc5vk4.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Sufficient,Sufficient,Good,Good,Good,Excellent,Good,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DK,DKBW1380,,"NORDMARKEN, JYLLINGE STRANDBY",coastalBathingWater,FALSE,12.08567,55.76866,https://pulsproddatasto.blob.core.windows.net/files/aphvyacf.pdf,,,,,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1391,,SNAPTUN - SYDSTRAND,coastalBathingWater,FALSE,10.05368,55.82094,https://pulsproddatasto.blob.core.windows.net/files/mpcr0wfd.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1161,,LODDENHØJ,coastalBathingWater,FALSE,9.52626,55.10493,https://pulsproddatasto.blob.core.windows.net/files/xfd4cc1h.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1210,,KLINTSØ STRANDEN,coastalBathingWater,FALSE,11.60384,55.94925,https://pulsproddatasto.blob.core.windows.net/files/ajnqrhxx.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,0 - Not implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW126,,"STRANDPARKEN, HUNDIGEVEJ",coastalBathingWater,FALSE,12.36323,55.59364,https://pulsproddatasto.blob.core.windows.net/files/tfuo3vgr.pdf,,Good or Sufficient,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1296,,"VEJERS STRAND, VED ÅLESTRØMMEN",coastalBathingWater,FALSE,8.1153,55.62764,https://pulsproddatasto.blob.core.windows.net/files/0ohcwidl.pdf,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1322,,"SKÆRBÆK, STRANDPARKEN",coastalBathingWater,FALSE,9.63704,55.50999,https://pulsproddatasto.blob.core.windows.net/files/gafd0eso.pdf,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Not classified,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW140,,SØNDRE STRAND,coastalBathingWater,FALSE,12.19974,55.45004,https://pulsproddatasto.blob.core.windows.net/files/iquph3lj.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Good,Good,Sufficient,Sufficient,Good,Good,Sufficient,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DK,DKBW1402,,KOLLUND ØSTERSKOV STRAND,coastalBathingWater,FALSE,9.46684,54.84214,https://pulsproddatasto.blob.core.windows.net/files/ib3ryoly.pdf,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Good or Sufficient,Good or Sufficient,Poor,Sufficient,Poor,Sufficient,Sufficient,Sufficient,Good,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
